owned,master_rank,skill_level,,,character,unit,id,seq,characterId,cardRarityType,attr,supportUnit,skillId,cardSkillName,prefix,assetbundleName,releaseAt,type,,0
FALSE,,,,,桃井愛莉,mmj,546,5460,7,4,pure,none,10,ありのままを届けたい！,届けられたたくさんの気持ち,res007_no020,2022-11-30 12:00,lim,,
FALSE,,,,,MEIKO,vs,547,5470,25,4,pure,idol,16,大切だから想うこと,ファンのひとりとして,res025_no022,2022-11-30 12:00,lim,,
FALSE,,,,,花里みのり,mmj,548,5480,5,3,happy,none,3,来たるべき日に備えて……！,深夜のMC特訓,res005_no020,2022-11-30 15:00,perm,,
FALSE,,,,,日野森雫,mmj,549,5490,8,2,cool,none,5,じっと見つめたい情熱,この先を見据えて,res008_no021,2022-11-30 15:00,perm,,
FALSE,,,,,日野森雫,mmj,550,5500,8,birthday,cute,none,14,主催はしぃちゃん♪,Happy Birthday！！2022,res008_no022,2022-12-06 0:00,bday,,
FALSE,,,,,東雲彰人,vbs,551,5510,11,4,happy,none,10,見てるヤツは見てる,かけてくれた言葉の理由,res011_no022,2022-12-11 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,552,5520,12,4,happy,none,7,またひとつ思い出を胸に,青柳家のクリスマスパーティー,res012_no021,2022-12-11 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,553,5530,24,4,happy,street,4,思う存分のクリスマスを♪,大急ぎで仲間の元へ！,res024_no023,2022-12-11 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,554,5540,9,3,cute,none,9,帰り道の語らい,クリスマスまで秒読み！,res009_no022,2022-12-11 15:00,perm,,
FALSE,,,,,白石杏,vbs,555,5550,10,2,mysterious,none,2,WEEKEND GARAGEのクリスマス,限定メニューアンケート！,res010_no020,2022-12-11 15:00,perm,,
FALSE,,,,,日野森雫,mmj,556,5560,8,4,cute,none,7,増えた雪ウサギの謎！？,千射万箭の気持ちで,res008_no023,2022-12-21 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,557,5570,18,4,cute,none,11,静かに育まれるもの,君だけが知る静寂,res018_no022,2022-12-21 12:00,perm,,
FALSE,,,,,KAITO,vs,558,5580,26,4,cute,idol,10,挑戦！衣装アレンジデザイン,どんなアレンジがいいかな？,res026_no022,2022-12-21 12:00,perm,,
FALSE,,,,,桃井愛莉,mmj,559,5590,7,3,mysterious,none,6,みんなで茶道体験会♪,はじめての茶道,res007_no021,2022-12-21 15:00,perm,,
FALSE,,,,,日野森志歩,ln,560,5600,4,2,pure,none,2,雪ウサギの正体,Leo/needで雪遊び,res004_no022,2022-12-21 15:00,perm,,
FALSE,,,,,鏡音リン,vs,561,5610,22,birthday,pure,none,14,いつだってみんなに元気を！,Happy Anniversary！！2022,res022_no022,2022-12-27 0:00,bday,,
FALSE,,,,,鏡音レン,vs,562,5620,23,birthday,happy,none,14,『楽しい』の仕掛人！,Happy Anniversary！！2022,res023_no022,2022-12-27 0:00,bday,,
FALSE,,,,,東雲絵名,niigo,563,5630,19,4,cute,none,13,再び息を吹き込んで,リグレットルパンティール,res019_no023,2022-12-31 12:00,fes,,
FALSE,,,,,暁山瑞希,niigo,564,5640,20,4,happy,none,12,楽園と引き換えに得るものは,ソリトゥスユートピア,res020_no022,2022-12-31 12:00,fes,,
FALSE,,,,,天馬司,wxs,565,5650,13,4,mysterious,none,4,いざ、成長！,謹賀新年の男,res013_no020,2022-12-31 12:00,lim,,
FALSE,,,,,白石杏,vbs,566,5660,10,4,mysterious,none,7,楽しむための下準備！,ゲレンデを照らすほどの,res010_no021,2022-12-31 12:00,lim,,
FALSE,,,,,鏡音リン,vs,567,5670,22,4,mysterious,theme_park,18,新しいお友達,獅子舞ロボと鬼ごっこ,res022_no023,2022-12-31 12:00,lim,,
FALSE,,,,,草薙寧々,wxs,568,5680,15,3,cute,none,9,大切な今年の目標,ドライブGO！GO！,res015_no019,2022-12-31 15:00,perm,,
FALSE,,,,,東雲彰人,vbs,569,5690,11,2,pure,none,5,もしも次があるのなら,道中も大切な過程,res011_no023,2022-12-31 15:00,perm,,
FALSE,,,,,日野森志歩,ln,570,5700,4,birthday,cool,none,14,サプライズの行方は,Happy Birthday！！2023,res004_no023,2023-01-08 0:00,bday,,
FALSE,,,,,鳳えむ,wxs,571,5710,14,4,mysterious,none,7,ハッピーエンドを迎えるために,瞳に映る輝き,res014_no022,2023-01-10 12:00,perm,,
FALSE,,,,,神代類,wxs,572,5720,16,4,mysterious,none,4,心強い味方,負けるわけにはいかないね,res016_no021,2023-01-10 12:00,perm,,
FALSE,,,,,鏡音レン,vs,573,5730,23,4,mysterious,theme_park,7,キミを元気にするために,楽しいがいっぱいの宝箱,res023_no023,2023-01-10 12:00,perm,,
FALSE,,,,,天馬司,wxs,574,5740,13,3,pure,none,9,学びのワークショップ,ネバーギブアップ,res013_no021,2023-01-10 15:00,perm,,
FALSE,,,,,草薙寧々,wxs,575,5750,15,2,happy,none,2,コミュニケーションのハードル,自分で得られる学びを,res015_no020,2023-01-10 15:00,perm,,
FALSE,,,,,望月穂波,ln,576,5760,3,4,cute,none,4,甘えんぼサンドイッチ,勇気のあとに,res003_no025,2023-01-21 12:00,perm,,
FALSE,,,,,天馬咲希,ln,577,5770,2,4,cute,none,10,学校あるある？,うとうとアートクラス,res002_no022,2023-01-21 12:00,perm,,
FALSE,,,,,日野森志歩,ln,578,5780,4,4,cute,none,11,優しさと強さと,大事な準備,res004_no024,2023-01-21 12:00,perm,,
FALSE,,,,,初音ミク,vs,579,5790,21,3,cool,light_sound,6,だって最高だから！,先輩の視線,res021_no031,2023-01-21 15:00,perm,,
FALSE,,,,,星乃一歌,ln,580,5800,1,2,mysterious,none,8,花咲く笑顔,どきどきお礼メッセージ,res001_no021,2023-01-21 15:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,581,5810,18,birthday,happy,none,14,穏やかに流れる時間,Happy Birthday！！2023,res018_no023,2023-01-27 0:00,bday,,
FALSE,,,,,巡音ルカ,vs,582,5820,24,birthday,cute,none,14,いつもと違う私の姿を,Happy Anniversary！！2023,res024_no024,2023-01-30 0:00,bday,,
FALSE,,,,,星乃一歌,ln,583,5830,1,4,cool,none,10,ドキ・ソワ・バレンタイン,薄闇の中の温もり,res001_no022,2023-01-31 12:00,lim,,
FALSE,,,,,草薙寧々,wxs,584,5840,15,4,cool,none,4,喜んでくれるかな……？,相手をイメージして,res015_no021,2023-01-31 12:00,lim,,
FALSE,,,,,宵崎奏,niigo,585,5850,17,4,cool,none,7,その心を照らすのは,届けたいみんなのために,res017_no023,2023-01-31 12:00,lim,,
FALSE,,,,,望月穂波,ln,586,5860,3,3,mysterious,none,6,みんなの真心のために,微笑みの先に,res003_no026,2023-01-31 15:00,perm,,
FALSE,,,,,鏡音レン,vs,587,5870,23,2,cute,school_refusal,8,一緒に選んだ香り,形にして、贈りたい想い,res023_no024,2023-01-31 15:00,perm,,
FALSE,,,,,宵崎奏,niigo,588,5880,17,birthday,pure,none,14,スポジョイパーク・リターンズ！,Happy Birthday！！2023,res017_no024,2023-02-10 0:00,bday,,
FALSE,,,,,日野森雫,mmj,589,5890,8,4,happy,none,4,自分の言葉で届けた想い,不甲斐ない私からの卒業,res008_no024,2023-02-10 12:00,perm,,
FALSE,,,,,花里みのり,mmj,590,5900,5,4,happy,none,10,楽屋のすごしかた講座,もぐもぐTime！,res005_no021,2023-02-10 12:00,perm,,
FALSE,,,,,桃井愛莉,mmj,591,5910,7,4,happy,none,7,変わらぬ憧れ,無理はしないで,res007_no022,2023-02-10 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,592,5920,6,3,pure,none,9,初めて話したあの日から,帰ってきたこの場所,res006_no023,2023-02-10 15:00,perm,,
FALSE,,,,,MEIKO,vs,593,5930,25,2,cute,idol,2,これからのあの子達のために,もっともっと支えるために,res025_no023,2023-02-10 15:00,perm,,
FALSE,,,,,KAITO,vs,594,5940,26,birthday,cool,none,14,支えてくれる存在,Happy Anniversary！！2023,res026_no023,2023-02-17 0:00,bday,,
FALSE,,,,,小豆沢こはね,vbs,595,5950,9,4,happy,none,4,大切な瞬間も、何気ない瞬間も,最高潮のあと,res009_no023,2023-02-19 12:00,perm,,
FALSE,,,,,白石杏,vbs,596,5960,10,4,happy,none,7,君と並んで歩いていたい,見上げた先の景色,res010_no022,2023-02-19 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,597,5970,11,4,happy,none,7,おいしい提案,作戦会議とチーズケーキ,res011_no024,2023-02-19 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,598,5980,12,3,cool,none,9,念願の新刊！,パーフェクト・ライブラリアン,res012_no022,2023-02-19 15:00,perm,,
FALSE,,,,,巡音ルカ,vs,599,5990,24,2,cool,street,2,みんなの歌、私に聴かせて！,ラフに、だけど豊かに響いて,res024_no025,2023-02-19 15:00,perm,,
FALSE,,,,,青柳冬弥,vbs,600,6000,12,4,mysterious,none,7,胸に広がるぬくもり,変わらないあたたかさの中で,res012_no023,2023-02-28 12:00,lim,,
FALSE,,,,,神代類,wxs,601,6010,16,4,mysterious,none,10,プレゼントには想いを込めて,唐突な試練,res016_no022,2023-02-28 12:00,lim,,
FALSE,,,,,KAITO,vs,602,6020,26,4,mysterious,street,17,そっと後押し、隠し味,ふんわり感は混ぜかたにあり！,res026_no024,2023-02-28 12:00,lim,,
FALSE,,,,,初音ミク,vs,603,6030,21,3,happy,street,9,ハラハラクッキング！？,料理は得意？,res021_no032,2023-02-28 15:00,perm,,
FALSE,,,,,天馬咲希,ln,604,6040,2,2,happy,none,5,天馬家特製ビーフシチュー！,じっくりゆっくり、心を込めて,res002_no023,2023-02-28 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,605,6050,9,birthday,mysterious,none,14,夢みたいな祝福,Happy Birthday！！2023,res009_no024,2023-03-02 0:00,bday,,
FALSE,,,,,天馬司,wxs,606,6060,13,4,cute,none,4,見据えろ、たとえ眩くとも,滲む瞳に、不死鳥,res013_no022,2023-03-11 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,607,6070,14,4,cute,none,7,役作りの猛特訓！,ぐわぐわ☆アヒルチャレンジ！,res014_no023,2023-03-11 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,608,6080,15,4,cute,none,10,それでも、まだ……,思い知らされた差,res015_no022,2023-03-11 12:00,perm,,
FALSE,,,,,神代類,wxs,609,6090,16,3,pure,none,9,もはや、ただのトリではない,秘密兵器！フェニックスロボ,res016_no023,2023-03-11 15:00,perm,,
FALSE,,,,,MEIKO,vs,610,6100,25,2,mysterious,theme_park,2,マラソンinワンダーランド,優しさこそが力の源,res025_no024,2023-03-11 15:00,perm,,
FALSE,,,,,桃井愛莉,mmj,611,6110,7,birthday,happy,none,14,届いた声、届けられた想い,Happy Birthday！！2023,res007_no023,2023-03-19 0:00,bday,,
FALSE,,,,,宵崎奏,niigo,612,6120,17,4,pure,none,11,そばで、このあたたかさを,灯る、決意,res017_no025,2023-03-21 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,613,6130,19,4,pure,none,7,ひとりより、ふたりで,せめて、穏やかな時間を,res019_no024,2023-03-21 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,614,6140,20,4,pure,none,10,あの日のように、また４人で,気晴らしショッピング,res020_no023,2023-03-21 12:00,perm,,
FALSE,,,,,KAITO,vs,615,6150,26,3,cute,school_refusal,6,呼ばれた理由,激情の顕現,res026_no025,2023-03-21 15:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,616,6160,18,2,mysterious,none,8,脳裏をよぎる場所は……,止められない想い,res018_no024,2023-03-21 15:00,perm,,
FALSE,,,,,鏡音リン,vs,617,6170,22,4,cool,none,12,セカイが結んだ出会い,仲直りのかけ橋,res022_no024,2023-03-30 12:00,fes,,
FALSE,,,,,鏡音レン,vs,618,6180,23,4,cute,none,13,勇気のプレゼント,キミのためのエール,res023_no025,2023-03-30 12:00,fes,,
FALSE,,,,,日野森志歩,ln,619,6190,4,4,happy,none,4,刻むビート、弾むグルーヴ,音と音を合わせて,res004_no025,2023-03-30 12:00,lim,,
FALSE,,,,,白石杏,vbs,620,6200,10,4,happy,none,4,今はただ、歌うだけ,おつかい中の出会い,res010_no023,2023-03-30 12:00,lim,,
FALSE,,,,,東雲絵名,niigo,621,6210,19,4,happy,none,7,少しずつでも、前へ,感じたものを絵に,res019_no025,2023-03-30 12:00,lim,,
FALSE,,,,,初音ミク,vs,622,6220,21,4,happy,light_sound,15,もっと、みんなの力になりたくて,初めてのストリート！,res021_no033,2023-03-30 12:00,lim,,
FALSE,,,,,草薙寧々,wxs,623,6230,15,3,pure,none,9,キラキラぐいぐいのワケ,カナリアに近づくために,res015_no023,2023-03-30 15:00,perm,,
FALSE,,,,,天馬咲希,ln,624,6240,2,4,pure,none,11,進んでいくという決意,すべて受け止める覚悟を,res002_no024,2023-04-11 12:00,perm,,
FALSE,,,,,望月穂波,ln,625,6250,3,4,pure,none,7,伝えるのは感謝の気持ち,この想いさえ乗り越えて,res003_no027,2023-04-11 12:00,perm,,
FALSE,,,,,MEIKO,vs,626,6260,25,4,pure,light_sound,4,見守るビートは強く、優しく,頼もしい温もり,res025_no025,2023-04-11 12:00,perm,,
FALSE,,,,,星乃一歌,ln,627,6270,1,3,cool,none,9,絆で紡いだストリング,待望のメッセージ,res001_no023,2023-04-11 15:00,perm,,
FALSE,,,,,日野森志歩,ln,628,6280,4,2,cute,none,5,最高の音を、仲間と共に,テクニカルエキスパート,res004_no026,2023-04-11 15:00,perm,,
FALSE,,,,,花里みのり,mmj,629,6290,5,birthday,pure,none,14,みのりマスター決定戦！？,Happy Birthday！！2023,res005_no022,2023-04-14 0:00,bday,,
FALSE,,,,,桃井愛莉,mmj,630,6300,7,4,cute,none,4,変わらぬ想いで交わす約束,離れていく距離,res007_no024,2023-04-21 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,631,6310,6,4,cute,none,10,なんでもない日々を大切に,変わるかもしれない日常,res006_no024,2023-04-21 12:00,perm,,
FALSE,,,,,日野森雫,mmj,632,6320,8,4,cute,none,10,楽しい時間もわけ合いたいから,元気いっぱい地方ロケ！,res008_no025,2023-04-21 12:00,perm,,
FALSE,,,,,KAITO,vs,633,6330,26,3,happy,idol,6,優しい君にエールを,消えない想いを信じて,res026_no026,2023-04-21 15:00,perm,,
FALSE,,,,,花里みのり,mmj,634,6340,5,2,happy,none,5,みんなの鞄の中身大公開！,友情にほぐされて,res005_no023,2023-04-21 15:00,perm,,
FALSE,,,,,東雲絵名,niigo,635,6350,19,birthday,cool,none,14,いざ！バースデー・映えツアー！,Happy Birthday！！2023,res019_no027,2023-04-30 0:00,bday,,
FALSE,,,,,暁山瑞希,niigo,636,6360,20,4,cool,none,4,今日の笑顔は誰のため,ボクだから言えること,res020_no024,2023-04-30 12:00,lim,,
FALSE,,,,,朝比奈まふゆ,niigo,637,6370,18,4,cool,none,10,夜深く、だけどひとりで,絶たれていく道,res018_no025,2023-04-30 12:00,lim,,
FALSE,,,,,巡音ルカ,vs,638,6380,24,4,cool,school_refusal,19,心を揺らす囁き,考えかたを変えて,res024_no026,2023-04-30 12:00,lim,,
FALSE,,,,,鏡音レン,vs,639,6390,23,3,pure,school_refusal,9,結んだ想い,リボンに込めた思いやり,res023_no026,2023-04-30 15:00,perm,,
FALSE,,,,,東雲絵名,niigo,640,6400,19,2,cool,none,5,ないしょスイーツの恩返し,もどかしさと後悔と、感謝,res019_no026,2023-04-30 15:00,perm,,
FALSE,,,,,天馬咲希,ln,641,6410,2,birthday,happy,none,14,秘密のハッピーチョコレートケーキ♪,Happy Birthday！！2023,res002_no025,2023-05-09 0:00,bday,,
FALSE,,,,,桐谷遥,mmj,642,6420,6,4,mysterious,none,4,名前で呼び合う間柄,思い出はドーナツとともに,res006_no025,2023-05-11 12:00,perm,,
FALSE,,,,,星乃一歌,ln,643,6430,1,4,mysterious,none,10,差し伸べた手に迷いはなく,水上の逃避行,res001_no024,2023-05-11 12:00,perm,,
FALSE,,,,,初音ミク,vs,644,6440,21,4,mysterious,idol,10,カレー、カステラ、それから……,横浜ガイドはグルメの予感♪,res021_no034,2023-05-11 12:00,perm,,
FALSE,,,,,天馬咲希,ln,645,6450,2,3,cute,none,6,お忍び変装大☆作☆戦！,気分はお忍びアイドル？,res002_no026,2023-05-11 15:00,perm,,
FALSE,,,,,草薙寧々,wxs,646,6460,15,2,pure,none,5,おそろいの青い小鳥,離れていても、そっと背中を,res015_no024,2023-05-11 15:00,perm,,
FALSE,,,,,天馬司,wxs,647,6470,13,birthday,cute,none,14,開演！天馬司誕生祭！,Happy Birthday！！2023,res013_no023,2023-05-17 0:00,bday,,
FALSE,,,,,草薙寧々,wxs,648,6480,15,4,pure,none,10,応援を力に変えて,足りてないわたしだから,res015_no025,2023-05-20 12:00,perm,,
FALSE,,,,,神代類,wxs,649,6490,16,4,pure,none,11,後悔するより、できることを,いつだって相談にのるよ,res016_no024,2023-05-20 12:00,perm,,
FALSE,,,,,KAITO,vs,650,6500,26,4,pure,theme_park,7,お祝いはスペシャルショーで,応援の力を信じて,res026_no027,2023-05-20 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,651,6510,14,3,pure,none,3,とっておきの武器,夢のあとで,res014_no024,2023-05-20 15:00,perm,,
FALSE,,,,,天馬司,wxs,652,6520,13,2,mysterious,none,5,決戦！フェニックスロボ,確かな一歩を重ねて,res013_no024,2023-05-20 15:00,perm,,
FALSE,,,,,青柳冬弥,vbs,653,6530,12,birthday,happy,none,14,白熱！ゲーセン対決リターンズ！？,Happy Birthday！！2023,res012_no024,2023-05-25 0:00,bday,,
FALSE,,,,,望月穂波,ln,654,6540,3,4,pure,none,10,張り切る理由はふたりの秘密,感謝と祝福の鐘の下で,res003_no028,2023-05-31 12:00,lim,,
FALSE,,,,,鳳えむ,wxs,655,6550,14,4,pure,none,4,特別ショーは大成功♪,オオトリ伯爵参上！,res014_no025,2023-05-31 12:00,lim,,
FALSE,,,,,宵崎奏,niigo,656,6560,17,4,pure,none,7,ひとりじゃない食卓,あたたかさをくれる人,res017_no026,2023-05-31 12:00,lim,,
FALSE,,,,,鏡音リン,vs,657,6570,22,3,mysterious,light_sound,3,仲良しの誓い！,作戦成功・ハイタッチ！,res022_no025,2023-05-31 15:00,perm,,
FALSE,,,,,暁山瑞希,niigo,658,6580,20,2,cute,none,8,ターゲット確認！　出動！,噂の彼女に思いを馳せて,res020_no025,2023-05-31 15:00,perm,,
FALSE,,,,,白石杏,vbs,659,6590,10,4,cute,none,4,その涙は花となり,あふれ出す想いと,res010_no024,2023-06-10 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,660,6600,12,4,cute,none,10,寂しさの正体,彼我の差を知るために,res012_no025,2023-06-10 12:00,perm,,
FALSE,,,,,鏡音リン,vs,661,6610,22,4,cute,street,4,一部始終の裏側で,リンちゃん達にお任せあれ！,res022_no026,2023-06-10 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,662,6620,11,3,mysterious,none,9,今は羽を休めて,見えなくなった活路,res011_no025,2023-06-10 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,663,6630,9,2,pure,none,5,いつもとは違う朝,最後の練習,res009_no025,2023-06-10 15:00,perm,,
FALSE,,,,,花里みのり,mmj,664,6640,5,4,cool,none,11,初めて会話したあの日,一生の宝物だよ！,res005_no024,2023-06-20 12:00,perm,,
FALSE,,,,,桃井愛莉,mmj,665,6650,7,4,cool,none,7,夢を追う者同士,よりよい配信のために,res007_no025,2023-06-20 12:00,perm,,
FALSE,,,,,鏡音レン,vs,666,6660,23,4,cool,idol,4,まっすぐな応え,僕達だから言えること,res023_no027,2023-06-20 12:00,perm,,
FALSE,,,,,日野森雫,mmj,667,6670,8,3,pure,none,6,クラスメイトとの距離,お昼の勉強会,res008_no026,2023-06-20 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,668,6680,6,2,cool,none,8,選択の結果がくれたもの,サプライズの裏側,res006_no026,2023-06-20 15:00,perm,,
FALSE,,,,,神代類,wxs,669,6690,16,birthday,cool,none,14,サプライズの贈り合い,Happy Birthday！！2023,res016_no025,2023-06-24 0:00,bday,,
FALSE,,,,,小豆沢こはね,vbs,670,6700,9,4,cool,none,12,歌は私,足跡のカレイドスコープ,res009_no026,2023-06-30 12:00,fes,,
FALSE,,,,,東雲彰人,vbs,671,6710,11,4,cute,none,13,決して失えないもの,渇きのワンダラー,res011_no026,2023-06-30 12:00,fes,,
FALSE,,,,,神代類,wxs,672,6720,16,4,happy,none,10,思い出を詰めこめるように,心に、１枚の,res016_no026,2023-06-30 12:00,lim,,
FALSE,,,,,日野森雫,mmj,673,6730,8,4,happy,none,7,たくさんの思い出とお土産を手に,季節外れの細雪,res008_no027,2023-06-30 12:00,lim,,
FALSE,,,,,天馬司,wxs,674,6740,13,4,happy,none,10,スターな工芸品？,勝敗決す！,res013_no025,2023-06-30 12:00,lim,,
FALSE,,,,,朝比奈まふゆ,niigo,675,6750,18,3,cool,none,3,離れていても、想いはそばに,憩いの時間,res018_no026,2023-06-30 15:00,perm,,
FALSE,,,,,桃井愛莉,mmj,676,6760,7,2,pure,none,5,お土産話をするまでが旅,わたしだって楽しみなんだから,res007_no026,2023-06-30 15:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,677,6770,18,4,mysterious,none,4,決意の帰路,本当の想いを,res018_no027,2023-07-11 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,678,6780,17,4,mysterious,none,10,待つことのもどかしさ,震える背に優しさを,res017_no027,2023-07-11 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,679,6790,19,4,mysterious,none,7,途切れた連絡,見えない影,res019_no028,2023-07-11 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,680,6800,20,3,pure,none,3,逃げ場を案じて,待ち望んだ通知,res020_no026,2023-07-11 15:00,perm,,
FALSE,,,,,巡音ルカ,vs,681,6810,24,2,happy,school_refusal,5,かろうじて届いた願い,高まる危惧,res024_no027,2023-07-11 15:00,perm,,
FALSE,,,,,草薙寧々,wxs,682,6820,15,birthday,mysterious,none,14,友達に囲まれた誕生日,Happy Birthday！！2023,res015_no026,2023-07-20 0:00,bday,,
FALSE,,,,,星乃一歌,ln,683,6830,1,4,cool,none,7,何度でも星を,胸に秘めた誓い,res001_no025,2023-07-21 12:00,perm,,
FALSE,,,,,日野森志歩,ln,684,6840,4,4,cool,none,10,晴天祈願！,今日は特別だから,res004_no027,2023-07-21 12:00,perm,,
FALSE,,,,,KAITO,vs,685,6850,26,4,cool,light_sound,11,想いを託して,見守ってきた軌跡,res026_no028,2023-07-21 12:00,perm,,
FALSE,,,,,望月穂波,ln,686,6860,3,3,happy,none,3,一緒にお買い物！,応援してくれるみんなと,res003_no029,2023-07-21 15:00,perm,,
FALSE,,,,,天馬咲希,ln,687,6870,2,2,cute,none,8,楽しい我が家のお夕飯！,みんな集まれ～！感謝ライブ！,res002_no027,2023-07-21 15:00,perm,,
FALSE,,,,,白石杏,vbs,688,6880,10,birthday,cool,none,14,親友からのメッセージ,Happy Birthday！！2023,res010_no025,2023-07-26 0:00,bday,,
FALSE,,,,,桃井愛莉,mmj,689,6890,7,4,mysterious,none,10,ふたりきりのお買い物♪,魅惑のハッピーペロリ！,res007_no027,2023-07-31 12:00,lim,,
FALSE,,,,,天馬咲希,ln,690,6900,2,4,mysterious,none,10,みんなで上映会！,パーテーションの陰から,res002_no028,2023-07-31 12:00,lim,,
FALSE,,,,,暁山瑞希,niigo,691,6910,20,4,mysterious,none,7,あの兄にしてこの妹あり？,盛りつけは順調！,res020_no027,2023-07-31 12:00,lim,,
FALSE,,,,,花里みのり,mmj,692,6920,5,3,mysterious,none,3,食レポ自主練習会！？,おいしいの三段活用,res005_no025,2023-07-31 15:00,perm,,
FALSE,,,,,鳳えむ,wxs,693,6930,14,2,cool,none,2,明日の“楽しい”のために,お姉ちゃんと一緒っ☆,res014_no026,2023-07-31 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,694,6940,9,4,pure,none,10,シンガーの会話,私の言葉で,res009_no027,2023-08-10 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,695,6950,11,4,pure,none,11,明かされた真意,ザ・コーディネート中！,res011_no027,2023-08-10 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,696,6960,12,4,pure,none,4,区切りの一杯,久しぶりのお見舞い,res012_no026,2023-08-10 12:00,perm,,
FALSE,,,,,白石杏,vbs,697,6970,10,3,happy,none,6,練習予想大会？,たまにはこんな日も,res010_no026,2023-08-10 15:00,perm,,
FALSE,,,,,初音ミク,vs,698,6980,21,2,mysterious,street,5,この悔しさを預けて,ギラギラしてこそ,res021_no035,2023-08-10 15:00,perm,,
FALSE,,,,,星乃一歌,ln,699,6990,1,birthday,pure,none,14,お誕生日に勉強会！？,Happy Birthday！！2023,res001_no026,2023-08-11 0:00,bday,,
FALSE,,,,,鳳えむ,wxs,700,7000,14,4,happy,none,10,いってらっしゃいといってきます,笑顔の世界へ,res014_no027,2023-08-21 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,701,7010,15,4,happy,none,7,ライバルとして、友として,悲しみも全部,res015_no027,2023-08-21 12:00,perm,,
FALSE,,,,,MEIKO,vs,702,7020,25,4,happy,theme_park,4,きらきらな夢を見守って,幸福の語り手,res025_no026,2023-08-21 12:00,perm,,
FALSE,,,,,神代類,wxs,703,7030,16,3,cool,none,9,よりふさわしい結末を,夜半の葛藤,res016_no027,2023-08-21 15:00,perm,,
FALSE,,,,,天馬司,wxs,704,7040,13,2,cool,none,2,最後の朝,ありがとうの挨拶,res013_no026,2023-08-21 15:00,perm,,
FALSE,,,,,暁山瑞希,niigo,705,7050,20,birthday,cute,none,14,誕生日にしたいこと？,Happy Birthday！！2023,res020_no028,2023-08-27 0:00,bday,,
FALSE,,,,,初音ミク,vs,706,7060,21,birthday,mysterious,none,14,あなたが好きな“ミク”を教えて？,Happy Anniversary！！2023,res021_no036,2023-08-31 0:00,bday,,
FALSE,,,,,初音ミク,vs,707,7070,21,4,cute,theme_park,18,『ミク』のお話,キラキラ笑顔の魔法,res021_no037,2023-08-31 12:00,lim,,
FALSE,,,,,鏡音リン,vs,708,7080,22,4,cute,school_refusal,19,小さな変化？,もうひとりのわたし,res022_no027,2023-08-31 12:00,lim,,
FALSE,,,,,鏡音レン,vs,709,7090,23,4,cute,light_sound,15,プロとして進むみんなのために,想いをこめた演奏で,res023_no028,2023-08-31 12:00,lim,,
FALSE,,,,,巡音ルカ,vs,710,7100,24,4,cute,idol,16,想いは同じだから,輝きを見せるために,res024_no028,2023-08-31 12:00,lim,,
FALSE,,,,,MEIKO,vs,711,7110,25,3,happy,school_refusal,9,寄り添う歌を,ほんの少しだけでも,res025_no027,2023-08-31 15:00,perm,,
FALSE,,,,,KAITO,vs,712,7120,26,2,happy,street,8,忘れないでほしいこと,秘密の思惑,res026_no029,2023-08-31 15:00,perm,,
FALSE,,,,,鳳えむ,wxs,713,7130,14,birthday,pure,none,14,かけがえのない場所,Happy Birthday！！2023,res014_no028,2023-09-09 0:00,bday,,
FALSE,,,,,天馬咲希,ln,714,7140,2,4,happy,none,10,一番叶えたいこと,思い出を抱きしめて,res002_no029,2023-09-11 12:00,perm,,
FALSE,,,,,日野森志歩,ln,715,7150,4,4,happy,none,7,こだわりは細部まで,勝てない眼差し,res004_no028,2023-09-11 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,716,7160,6,4,happy,none,10,これからの約束,必殺！連係プレー,res006_no027,2023-09-11 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,717,7170,14,3,happy,none,6,最強のコラボレーション,あま～い思い出,res014_no029,2023-09-11 15:00,perm,,
